Position,Velocity,Throttle, Pitch_Angle,Pitch_Rate,Desired_Pitch,Elevator
 8.32485E+02, 5.68794E+00, 5.10275E-01, 2.26028E+00,-6.66090E-02, 2.01701E+00,-1.66668E-02
 8.33623E+02, 5.69459E+00, 5.10287E-01, 2.24694E+00,-6.66833E-02, 2.01019E+00,-1.66770E-02
 8.33623E+02, 5.69459E+00, 5.10278E-01, 2.24694E+00,-6.66833E-02, 1.99652E+00,-1.66996E-02
 8.34763E+02, 5.70118E+00, 5.10301E-01, 2.23359E+00,-6.67697E-02, 1.98284E+00,-1.67215E-02
 8.35333E+02, 5.70439E+00, 5.10301E-01, 2.22691E+00,-6.68279E-02, 1.98284E+00,-1.67215E-02
 8.35904E+02, 5.70760E+00, 5.10325E-01, 2.22022E+00,-6.68772E-02, 1.96915E+00,-1.67420E-02
 8.35904E+02, 5.70760E+00, 5.10358E-01, 2.22022E+00,-6.68772E-02, 1.96915E+00,-1.67420E-02
 8.36475E+02, 5.71086E+00, 5.10369E-01, 2.21353E+00,-6.69227E-02, 1.96230E+00,-1.67527E-02
 8.37618E+02, 5.71731E+00, 5.10360E-01, 2.20014E+00,-6.69886E-02, 1.94858E+00,-1.67751E-02
 8.38190E+02, 5.72046E+00, 5.10371E-01, 2.19343E+00,-6.70445E-02, 1.94171E+00,-1.67851E-02
 8.38763E+02, 5.72360E+00, 5.10382E-01, 2.18672E+00,-6.70925E-02, 1.93485E+00,-1.67954E-02
 8.38763E+02, 5.72360E+00, 5.10415E-01, 2.18672E+00,-6.70925E-02, 1.93485E+00,-1.67954E-02
 8.39909E+02, 5.72994E+00, 5.10415E-01, 2.17329E+00,-6.71595E-02, 1.93485E+00,-1.67954E-02
 8.39909E+02, 5.72994E+00, 5.10437E-01, 2.17329E+00,-6.71595E-02, 1.92110E+00,-1.68176E-02
 8.40482E+02, 5.73309E+00, 5.10437E-01, 2.16657E+00,-6.72149E-02, 1.92110E+00,-1.68176E-02
 8.41055E+02, 5.73622E+00, 5.10427E-01, 2.15985E+00,-6.72426E-02, 1.90733E+00,-1.68388E-02
 8.41629E+02, 5.73935E+00, 5.10469E-01, 2.15312E+00,-6.72989E-02, 1.90045E+00,-1.68486E-02
 8.42204E+02, 5.74246E+00, 5.10480E-01, 2.14638E+00,-6.73466E-02, 1.89356E+00,-1.68586E-02
 8.42778E+02, 5.74556E+00, 5.10480E-01, 2.13964E+00,-6.73906E-02, 1.89356E+00,-1.68586E-02
 8.43353E+02, 5.74864E+00, 5.10491E-01, 2.13290E+00,-6.74331E-02, 1.88666E+00,-1.68689E-02
 8.44504E+02, 5.75469E+00, 5.10481E-01, 2.11940E+00,-6.75086E-02, 1.87286E+00,-1.68907E-02
 8.44504E+02, 5.75469E+00, 5.10491E-01, 2.11940E+00,-6.75086E-02, 1.86596E+00,-1.69004E-02
 8.45079E+02, 5.75766E+00, 5.10502E-01, 2.11265E+00,-6.75550E-02, 1.85905E+00,-1.69103E-02
 8.46232E+02, 5.76364E+00, 5.10543E-01, 2.09912E+00,-6.76398E-02, 1.85213E+00,-1.69204E-02
 8.46232E+02, 5.76364E+00, 5.10543E-01, 2.09912E+00,-6.76398E-02, 1.85213E+00,-1.69204E-02
 8.46809E+02, 5.76662E+00, 5.10533E-01, 2.09236E+00,-6.76606E-02, 1.83830E+00,-1.69417E-02
 8.47385E+02, 5.76954E+00, 5.10573E-01, 2.08559E+00,-6.77138E-02, 1.83137E+00,-1.69513E-02
 8.47963E+02, 5.77250E+00, 5.10573E-01, 2.07881E+00,-6.77594E-02, 1.83137E+00,-1.69513E-02
 8.49118E+02, 5.77837E+00, 5.10593E-01, 2.06525E+00,-6.78353E-02, 1.81752E+00,-1.69721E-02
 8.49118E+02, 5.77837E+00, 5.10593E-01, 2.06525E+00,-6.78353E-02, 1.81752E+00,-1.69721E-02
 8.49696E+02, 5.78127E+00, 5.10583E-01, 2.05846E+00,-6.78619E-02, 1.80365E+00,-1.69923E-02
 8.50853E+02, 5.78706E+00, 5.10622E-01, 2.04487E+00,-6.79608E-02, 1.79670E+00,-1.70015E-02
 8.51432E+02, 5.78994E+00, 5.10632E-01, 2.03807E+00,-6.80027E-02, 1.78976E+00,-1.70112E-02
 8.52012E+02, 5.79279E+00, 5.10642E-01, 2.03127E+00,-6.80431E-02, 1.78281E+00,-1.70209E-02
 8.52012E+02, 5.79279E+00, 5.10642E-01, 2.03127E+00,-6.80431E-02, 1.78281E+00,-1.70209E-02
 8.52591E+02, 5.79562E+00, 5.10631E-01, 2.02446E+00,-6.80633E-02, 1.76891E+00,-1.70415E-02
 8.53751E+02, 5.80119E+00, 5.10670E-01, 2.01084E+00,-6.81587E-02, 1.76195E+00,-1.70507E-02
 8.53751E+02, 5.80119E+00, 5.10670E-01, 2.01084E+00,-6.81587E-02, 1.76195E+00,-1.70507E-02
 8.54332E+02, 5.80399E+00, 5.10688E-01, 2.00402E+00,-6.81997E-02, 1.74802E+00,-1.70697E-02
 8.55493E+02, 5.80951E+00, 5.10688E-01, 1.99037E+00,-6.82589E-02, 1.74802E+00,-1.70697E-02
 8.56074E+02, 5.81220E+00, 5.10677E-01, 1.98354E+00,-6.83092E-02, 1.73408E+00,-1.70899E-02
 8.56074E+02, 5.81220E+00, 5.10686E-01, 1.98354E+00,-6.83092E-02, 1.72711E+00,-1.70989E-02
 8.57238E+02, 5.81764E+00, 5.10704E-01, 1.96986E+00,-6.83739E-02, 1.71315E+00,-1.71186E-02
 8.57820E+02, 5.82028E+00, 5.10713E-01, 1.96302E+00,-6.84241E-02, 1.70616E+00,-1.71274E-02
 8.58402E+02, 5.82291E+00, 5.10722E-01, 1.95617E+00,-6.84669E-02, 1.69918E+00,-1.71365E-02
 8.58985E+02, 5.82552E+00, 5.10730E-01, 1.94932E+00,-6.85065E-02, 1.69218E+00,-1.71458E-02
 8.59567E+02, 5.82811E+00, 5.10730E-01, 1.94247E+00,-6.85448E-02, 1.69218E+00,-1.71458E-02
 8.60151E+02, 5.83075E+00, 5.10767E-01, 1.93561E+00,-6.85824E-02, 1.68519E+00,-1.71550E-02
 8.60734E+02, 5.83337E+00, 5.10775E-01, 1.92875E+00,-6.86197E-02, 1.67819E+00,-1.71642E-02
 8.61317E+02, 5.83598E+00, 5.10784E-01, 1.92188E+00,-6.86566E-02, 1.67119E+00,-1.71734E-02
 8.61317E+02, 5.83598E+00, 5.10784E-01, 1.92188E+00,-6.86566E-02, 1.67119E+00,-1.71734E-02
 8.61901E+02, 5.83855E+00, 5.10772E-01, 1.91502E+00,-6.86751E-02, 1.65718E+00,-1.71927E-02
 8.63070E+02, 5.84366E+00, 5.10789E-01, 1.90127E+00,-6.87470E-02, 1.64316E+00,-1.72111E-02
 8.63654E+02, 5.84615E+00, 5.10797E-01, 1.89439E+00,-6.87957E-02, 1.63615E+00,-1.72195E-02
 8.64239E+02, 5.84862E+00, 5.10805E-01, 1.88751E+00,-6.88369E-02, 1.62913E+00,-1.72282E-02
 8.64239E+02, 5.84862E+00, 5.10805E-01, 1.88751E+00,-6.88369E-02, 1.62913E+00,-1.72282E-02
 8.64824E+02, 5.85112E+00, 5.10832E-01, 1.88062E+00,-6.88749E-02, 1.62913E+00,-1.72282E-02
 8.65410E+02, 5.85361E+00, 5.10840E-01, 1.87373E+00,-6.89114E-02, 1.62211E+00,-1.72370E-02
 8.65995E+02, 5.85609E+00, 5.10848E-01, 1.86683E+00,-6.89474E-02, 1.61508E+00,-1.72458E-02
 8.66581E+02, 5.85855E+00, 5.10855E-01, 1.85993E+00,-6.89831E-02, 1.60806E+00,-1.72547E-02
 8.67167E+02, 5.86097E+00, 5.10844E-01, 1.85303E+00,-6.90009E-02, 1.59399E+00,-1.72733E-02
 8.68340E+02, 5.86575E+00, 5.10878E-01, 1.83922E+00,-6.90864E-02, 1.58696E+00,-1.72815E-02
 8.68340E+02, 5.86575E+00, 5.10878E-01, 1.83922E+00,-6.90864E-02, 1.58696E+00,-1.72815E-02
 8.68340E+02, 5.86575E+00, 5.10912E-01, 1.83922E+00,-6.90864E-02, 1.57992E+00,-1.72899E-02
 8.68927E+02, 5.86825E+00, 5.10938E-01, 1.83231E+00,-6.91230E-02, 1.57992E+00,-1.72899E-02
 8.69514E+02, 5.87073E+00, 5.10945E-01, 1.82539E+00,-6.91584E-02, 1.57288E+00,-1.72985E-02
 8.70102E+02, 5.87317E+00, 5.10933E-01, 1.81847E+00,-6.91761E-02, 1.55878E+00,-1.73166E-02
 8.70102E+02, 5.87317E+00, 5.10933E-01, 1.81847E+00,-6.91761E-02, 1.55878E+00,-1.73166E-02
 8.71277E+02, 5.87803E+00, 5.10946E-01, 1.80463E+00,-6.92438E-02, 1.54468E+00,-1.73339E-02
 8.71865E+02, 5.88038E+00, 5.10946E-01, 1.79770E+00,-6.92897E-02, 1.54468E+00,-1.73339E-02
 8.71865E+02, 5.88038E+00, 5.10979E-01, 1.79770E+00,-6.92897E-02, 1.53762E+00,-1.73418E-02
 8.72453E+02, 5.88282E+00, 5.11004E-01, 1.79077E+00,-6.93284E-02, 1.53762E+00,-1.73418E-02
 8.72453E+02, 5.88282E+00, 5.11004E-01, 1.79077E+00,-6.93284E-02, 1.53762E+00,-1.73418E-02
 8.73042E+02, 5.88523E+00, 5.11017E-01, 1.78383E+00,-6.93477E-02, 1.52350E+00,-1.73592E-02
 8.74219E+02, 5.89000E+00, 5.11017E-01, 1.76995E+00,-6.94144E-02, 1.52350E+00,-1.73592E-02
 8.74809E+02, 5.89231E+00, 5.11004E-01, 1.76300E+00,-6.94592E-02, 1.50937E+00,-1.73760E-02
 8.75398E+02, 5.89461E+00, 5.11011E-01, 1.75606E+00,-6.94971E-02, 1.50230E+00,-1.73837E-02
 8.75988E+02, 5.89693E+00, 5.11042E-01, 1.74910E+00,-6.95321E-02, 1.49522E+00,-1.73918E-02
 8.75988E+02, 5.89693E+00, 5.11048E-01, 1.74910E+00,-6.95321E-02, 1.48815E+00,-1.73999E-02
 8.76578E+02, 5.89924E+00, 5.11054E-01, 1.74215E+00,-6.95658E-02, 1.48107E+00,-1.74080E-02
 8.77758E+02, 5.90378E+00, 5.11054E-01, 1.72822E+00,-6.96154E-02, 1.48107E+00,-1.74080E-02
 8.78349E+02, 5.90599E+00, 5.11041E-01, 1.72126E+00,-6.96579E-02, 1.46690E+00,-1.74251E-02
 8.78349E+02, 5.90599E+00, 5.11047E-01, 1.72126E+00,-6.96579E-02, 1.45981E+00,-1.74327E-02
 8.79531E+02, 5.91042E+00, 5.11071E-01, 1.70732E+00,-6.97125E-02, 1.45981E+00,-1.74327E-02
 8.79531E+02, 5.91042E+00, 5.11082E-01, 1.70732E+00,-6.97125E-02, 1.44563E+00,-1.74493E-02
 8.80714E+02, 5.91478E+00, 5.11082E-01, 1.69336E+00,-6.97760E-02, 1.44563E+00,-1.74493E-02
 8.81305E+02, 5.91689E+00, 5.11075E-01, 1.68638E+00,-6.98186E-02, 1.42434E+00,-1.74726E-02
 8.81897E+02, 5.91898E+00, 5.11081E-01, 1.67940E+00,-6.98546E-02, 1.41723E+00,-1.74802E-02
 8.81897E+02, 5.91898E+00, 5.11081E-01, 1.67940E+00,-6.98546E-02, 1.41723E+00,-1.74802E-02
 8.83082E+02, 5.92319E+00, 5.11091E-01, 1.66542E+00,-6.99044E-02, 1.40302E+00,-1.74965E-02
 8.83674E+02, 5.92522E+00, 5.11097E-01, 1.65842E+00,-6.99452E-02, 1.39591E+00,-1.75037E-02
 8.83674E+02, 5.92522E+00, 5.11097E-01, 1.65842E+00,-6.99452E-02, 1.39591E+00,-1.75037E-02
 8.84267E+02, 5.92728E+00, 5.11120E-01, 1.65143E+00,-6.99800E-02, 1.39591E+00,-1.75037E-02
 8.84860E+02, 5.92933E+00, 5.11125E-01, 1.64442E+00,-7.00123E-02, 1.38880E+00,-1.75111E-02
 8.85453E+02, 5.93135E+00, 5.11130E-01, 1.63742E+00,-7.00435E-02, 1.38168E+00,-1.75187E-02
 8.86046E+02, 5.93335E+00, 5.11140E-01, 1.63041E+00,-7.00591E-02, 1.36745E+00,-1.75345E-02
 8.86046E+02, 5.93335E+00, 5.11163E-01, 1.63041E+00,-7.00591E-02, 1.36745E+00,-1.75345E-02
 8.87234E+02, 5.93739E+00, 5.11167E-01, 1.61639E+00,-7.01324E-02, 1.36032E+00,-1.75416E-02
 8.87827E+02, 5.93938E+00, 5.11172E-01, 1.60937E+00,-7.01638E-02, 1.35320E+00,-1.75488E-02
 8.87827E+02, 5.93938E+00, 5.11172E-01, 1.60937E+00,-7.01638E-02, 1.35320E+00,-1.75488E-02
 8.89016E+02, 5.94326E+00, 5.11159E-01, 1.59533E+00,-7.02182E-02, 1.33894E+00,-1.75642E-02
 8.89610E+02, 5.94515E+00, 5.11168E-01, 1.58831E+00,-7.02513E-02, 1.32468E+00,-1.75782E-02
 8.90205E+02, 5.94702E+00, 5.11168E-01, 1.58128E+00,-7.02820E-02, 1.32468E+00,-1.75782E-02
 8.90205E+02, 5.94702E+00, 5.11172E-01, 1.58128E+00,-7.02820E-02, 1.31754E+00,-1.75853E-02
 8.91395E+02, 5.95075E+00, 5.11198E-01, 1.56722E+00,-7.03407E-02, 1.31040E+00,-1.75925E-02
 8.91990E+02, 5.95261E+00, 5.11203E-01, 1.56018E+00,-7.03695E-02, 1.30326E+00,-1.75996E-02
 8.91990E+02, 5.95261E+00, 5.11203E-01, 1.56018E+00,-7.03695E-02, 1.30326E+00,-1.75996E-02
 8.92586E+02, 5.95445E+00, 5.11207E-01, 1.55314E+00,-7.03980E-02, 1.29612E+00,-1.76066E-02
 8.93777E+02, 5.95802E+00, 5.11193E-01, 1.53905E+00,-7.04491E-02, 1.28182E+00,-1.76215E-02
 8.93777E+02, 5.95802E+00, 5.11197E-01, 1.53905E+00,-7.04491E-02, 1.27467E+00,-1.76280E-02
 8.94373E+02, 5.95976E+00, 5.11223E-01, 1.53201E+00,-7.04806E-02, 1.26752E+00,-1.76347E-02
 8.95566E+02, 5.96325E+00, 5.11223E-01, 1.51790E+00,-7.05243E-02, 1.26752E+00,-1.76347E-02
 8.96162E+02, 5.96497E+00, 5.11230E-01, 1.51085E+00,-7.05602E-02, 1.25321E+00,-1.76490E-02
 8.96162E+02, 5.96497E+00, 5.11230E-01, 1.51085E+00,-7.05602E-02, 1.25321E+00,-1.76490E-02
 8.96759E+02, 5.96668E+00, 5.11237E-01, 1.50379E+00,-7.05909E-02, 1.23889E+00,-1.76619E-02
 8.97356E+02, 5.96836E+00, 5.11237E-01, 1.49672E+00,-7.06193E-02, 1.23889E+00,-1.76619E-02
 8.97953E+02, 5.97002E+00, 5.11224E-01, 1.48966E+00,-7.06335E-02, 1.22457E+00,-1.76759E-02
 8.99147E+02, 5.97328E+00, 5.11244E-01, 1.47553E+00,-7.06860E-02, 1.22457E+00,-1.76759E-02
 8.99147E+02, 5.97328E+00, 5.11231E-01, 1.47553E+00,-7.06860E-02, 1.21023E+00,-1.76891E-02
 8.99745E+02, 5.97485E+00, 5.11234E-01, 1.46845E+00,-7.07213E-02, 1.20306E+00,-1.76952E-02
 9.00940E+02, 5.97799E+00, 5.11254E-01, 1.45430E+00,-7.07659E-02, 1.20306E+00,-1.76952E-02
 9.01538E+02, 5.97950E+00, 5.11241E-01, 1.44722E+00,-7.07998E-02, 1.18872E+00,-1.77084E-02
 9.01538E+02, 5.97950E+00, 5.11244E-01, 1.44722E+00,-7.07998E-02, 1.18154E+00,-1.77144E-02
 9.02734E+02, 5.98253E+00, 5.11250E-01, 1.43305E+00,-7.08431E-02, 1.16719E+00,-1.77273E-02
 9.02734E+02, 5.98253E+00, 5.11269E-01, 1.43305E+00,-7.08431E-02, 1.16719E+00,-1.77273E-02
 9.03333E+02, 5.98402E+00, 5.11272E-01, 1.42597E+00,-7.08763E-02, 1.16001E+00,-1.77331E-02
 9.04530E+02, 5.98694E+00, 5.11272E-01, 1.41178E+00,-7.09185E-02, 1.16001E+00,-1.77331E-02
 9.04530E+02, 5.98694E+00, 5.11278E-01, 1.41178E+00,-7.09185E-02, 1.14564E+00,-1.77458E-02
 9.05728E+02, 5.98978E+00, 5.11278E-01, 1.39759E+00,-7.09670E-02, 1.14564E+00,-1.77458E-02
 9.06327E+02, 5.99113E+00, 5.11264E-01, 1.39049E+00,-7.09994E-02, 1.13126E+00,-1.77579E-02
 9.06926E+02, 5.99251E+00, 5.11286E-01, 1.38339E+00,-7.10267E-02, 1.12407E+00,-1.77635E-02
 9.06926E+02, 5.99251E+00, 5.11286E-01, 1.38339E+00,-7.10267E-02, 1.12407E+00,-1.77635E-02
 9.08125E+02, 5.99519E+00, 5.11274E-01, 1.36918E+00,-7.10642E-02, 1.10250E+00,-1.77813E-02
 9.08725E+02, 5.99651E+00, 5.11293E-01, 1.36207E+00,-7.10948E-02, 1.10250E+00,-1.77813E-02
 9.09325E+02, 5.99781E+00, 5.11295E-01, 1.35496E+00,-7.11208E-02, 1.09530E+00,-1.77867E-02
 9.09325E+02, 5.99781E+00, 5.11295E-01, 1.35496E+00,-7.11208E-02, 1.09530E+00,-1.77867E-02
 9.10525E+02, 6.00034E+00, 5.11297E-01, 1.34073E+00,-7.11570E-02, 1.08810E+00,-1.77923E-02
 9.11125E+02, 6.00154E+00, 5.11286E-01, 1.33361E+00,-7.11865E-02, 1.06650E+00,-1.78092E-02
 9.11125E+02, 6.00154E+00, 5.11286E-01, 1.33361E+00,-7.11865E-02, 1.06650E+00,-1.78092E-02
 9.11725E+02, 6.00276E+00, 5.11304E-01, 1.32649E+00,-7.12116E-02, 1.06650E+00,-1.78092E-02
 9.12326E+02, 6.00396E+00, 5.11290E-01, 1.31936E+00,-7.12241E-02, 1.05209E+00,-1.78205E-02
 9.12926E+02, 6.00510E+00, 5.11292E-01, 1.31224E+00,-7.12530E-02, 1.04489E+00,-1.78255E-02
 9.14127E+02, 6.00737E+00, 5.11311E-01, 1.29798E+00,-7.13001E-02, 1.03768E+00,-1.78307E-02
 9.14127E+02, 6.00737E+00, 5.11311E-01, 1.29798E+00,-7.13001E-02, 1.03768E+00,-1.78307E-02
 9.14728E+02, 6.00849E+00, 5.11314E-01, 1.29085E+00,-7.13114E-02, 1.02326E+00,-1.78416E-02
 9.15329E+02, 6.00960E+00, 5.11316E-01, 1.28372E+00,-7.13388E-02, 1.01605E+00,-1.78464E-02
 9.15930E+02, 6.01068E+00, 5.11317E-01, 1.27658E+00,-7.13622E-02, 1.00884E+00,-1.78514E-02
 9.16531E+02, 6.01175E+00, 5.11317E-01, 1.26944E+00,-7.13838E-02, 1.00884E+00,-1.78514E-02
 9.17133E+02, 6.01280E+00, 5.11319E-01, 1.26230E+00,-7.14046E-02, 1.00162E+00,-1.78564E-02
 9.17734E+02, 6.01383E+00, 5.11320E-01, 1.25516E+00,-7.14249E-02, 9.94408E-01,-1.78613E-02
 9.18336E+02, 6.01483E+00, 5.11322E-01, 1.24801E+00,-7.14448E-02, 9.87191E-01,-1.78662E-02
 9.18937E+02, 6.01582E+00, 5.11324E-01, 1.24087E+00,-7.14646E-02, 9.72754E-01,-1.78759E-02
 9.19539E+02, 6.01680E+00, 5.11324E-01, 1.23372E+00,-7.14840E-02, 9.72754E-01,-1.78759E-02
 9.20141E+02, 6.01775E+00, 5.11325E-01, 1.22657E+00,-7.15033E-02, 9.65534E-01,-1.78806E-02
 9.20742E+02, 6.01868E+00, 5.11326E-01, 1.21942E+00,-7.15223E-02, 9.58313E-01,-1.78853E-02
 9.21344E+02, 6.01959E+00, 5.11327E-01, 1.21226E+00,-7.15412E-02, 9.51091E-01,-1.78900E-02
 9.21946E+02, 6.02048E+00, 5.11313E-01, 1.20511E+00,-7.15506E-02, 9.36643E-01,-1.78997E-02
 9.23151E+02, 6.02215E+00, 5.11314E-01, 1.19079E+00,-7.15951E-02, 9.29418E-01,-1.79039E-02
 9.23151E+02, 6.02215E+00, 5.11331E-01, 1.19079E+00,-7.15951E-02, 9.22191E-01,-1.79083E-02
 9.24355E+02, 6.02381E+00, 5.11331E-01, 1.17647E+00,-7.16236E-02, 9.22191E-01,-1.79083E-02
 9.24355E+02, 6.02381E+00, 5.11332E-01, 1.17647E+00,-7.16236E-02, 9.07735E-01,-1.79174E-02
 9.25560E+02, 6.02538E+00, 5.11318E-01, 1.16214E+00,-7.16581E-02, 8.93275E-01,-1.79261E-02
 9.26163E+02, 6.02611E+00, 5.11319E-01, 1.15497E+00,-7.16812E-02, 8.86044E-01,-1.79299E-02
 9.26163E+02, 6.02611E+00, 5.11333E-01, 1.15497E+00,-7.16812E-02, 8.86044E-01,-1.79299E-02
 9.27368E+02, 6.02758E+00, 5.11333E-01, 1.14063E+00,-7.17101E-02, 8.86044E-01,-1.79299E-02
 9.27368E+02, 6.02758E+00, 5.11319E-01, 1.14063E+00,-7.17101E-02, 8.71578E-01,-1.79384E-02
 9.27971E+02, 6.02828E+00, 5.11334E-01, 1.13345E+00,-7.17319E-02, 8.71578E-01,-1.79384E-02
 9.28574E+02, 6.02896E+00, 5.11334E-01, 1.12628E+00,-7.17504E-02, 8.57109E-01,-1.79461E-02
 9.29177E+02, 6.02963E+00, 5.11334E-01, 1.11910E+00,-7.17674E-02, 8.49874E-01,-1.79499E-02
 9.29780E+02, 6.03027E+00, 5.11334E-01, 1.11192E+00,-7.17836E-02, 8.49874E-01,-1.79499E-02
 9.30383E+02, 6.03090E+00, 5.11334E-01, 1.10475E+00,-7.17917E-02, 8.35400E-01,-1.79580E-02
 9.30986E+02, 6.03151E+00, 5.11334E-01, 1.09756E+00,-7.18119E-02, 8.35400E-01,-1.79580E-02
 9.31590E+02, 6.03209E+00, 5.11334E-01, 1.09038E+00,-7.18290E-02, 8.20924E-01,-1.79651E-02
 9.32193E+02, 6.03266E+00, 5.11334E-01, 1.08320E+00,-7.18447E-02, 8.13685E-01,-1.79687E-02
 9.32796E+02, 6.03322E+00, 5.11333E-01, 1.07601E+00,-7.18598E-02, 8.06445E-01,-1.79723E-02
 9.33400E+02, 6.03375E+00, 5.11333E-01, 1.06882E+00,-7.18745E-02, 7.99204E-01,-1.79758E-02
 9.34003E+02, 6.03426E+00, 5.11333E-01, 1.06163E+00,-7.18888E-02, 7.99204E-01,-1.79758E-02
 9.35210E+02, 6.03520E+00, 5.11319E-01, 1.04725E+00,-7.19142E-02, 7.77479E-01,-1.79862E-02
 9.35814E+02, 6.03563E+00, 5.11319E-01, 1.04006E+00,-7.19296E-02, 7.77479E-01,-1.79862E-02
 9.35814E+02, 6.03563E+00, 5.11331E-01, 1.04006E+00,-7.19296E-02, 7.70236E-01,-1.79895E-02
 9.37021E+02, 6.03649E+00, 5.11331E-01, 1.02567E+00,-7.19508E-02, 7.70236E-01,-1.79895E-02
 9.37021E+02, 6.03649E+00, 5.11329E-01, 1.02567E+00,-7.19508E-02, 7.55750E-01,-1.79962E-02
 9.38228E+02, 6.03727E+00, 5.11329E-01, 1.01128E+00,-7.19821E-02, 7.48505E-01,-1.79991E-02
 9.38832E+02, 6.03763E+00, 5.11328E-01, 1.00408E+00,-7.19952E-02, 7.41261E-01,-1.80021E-02
 9.38832E+02, 6.03763E+00, 5.11328E-01, 1.00408E+00,-7.19952E-02, 7.41261E-01,-1.80021E-02
 9.40040E+02, 6.03829E+00, 5.11326E-01, 9.89673E-01,-7.20200E-02, 7.26770E-01,-1.80081E-02
 9.40040E+02, 6.03829E+00, 5.11326E-01, 9.89673E-01,-7.20200E-02, 7.26770E-01,-1.80081E-02
 9.40644E+02, 6.03860E+00, 5.11312E-01, 9.82471E-01,-7.20261E-02, 7.12277E-01,-1.80142E-02
 9.41247E+02, 6.03886E+00, 5.11311E-01, 9.75267E-01,-7.20414E-02, 7.05031E-01,-1.80168E-02
 9.42455E+02, 6.03937E+00, 5.11321E-01, 9.60855E-01,-7.20662E-02, 6.97783E-01,-1.80195E-02
 9.43059E+02, 6.03960E+00, 5.11307E-01, 9.53647E-01,-7.20721E-02, 6.83289E-01,-1.80251E-02
 9.43059E+02, 6.03960E+00, 5.11307E-01, 9.53647E-01,-7.20721E-02, 6.83289E-01,-1.80251E-02
 9.44267E+02, 6.04001E+00, 5.11318E-01, 9.39229E-01,-7.20933E-02, 6.83289E-01,-1.80251E-02
 9.44267E+02, 6.04001E+00, 5.11315E-01, 9.39229E-01,-7.20933E-02, 6.68793E-01,-1.80303E-02
 9.44871E+02, 6.04018E+00, 5.11315E-01, 9.32019E-01,-7.21072E-02, 6.68793E-01,-1.80303E-02
 9.45475E+02, 6.04033E+00, 5.11314E-01, 9.24807E-01,-7.21187E-02, 6.61545E-01,-1.80326E-02
 9.46683E+02, 6.04058E+00, 5.11310E-01, 9.10381E-01,-7.21373E-02, 6.47048E-01,-1.80375E-02
 9.46683E+02, 6.04058E+00, 5.11310E-01, 9.10381E-01,-7.21373E-02, 6.47048E-01,-1.80375E-02
 9.47892E+02, 6.04076E+00, 5.11306E-01, 8.95951E-01,-7.21560E-02, 6.32550E-01,-1.80421E-02
 9.48496E+02, 6.04082E+00, 5.11305E-01, 8.88734E-01,-7.21663E-02, 6.25302E-01,-1.80441E-02
 9.49100E+02, 6.04086E+00, 5.11303E-01, 8.81517E-01,-7.21755E-02, 6.18053E-01,-1.80462E-02
 9.49704E+02, 6.04088E+00, 5.11301E-01, 8.74298E-01,-7.21842E-02, 6.10804E-01,-1.80482E-02
 9.49704E+02, 6.04088E+00, 5.11301E-01, 8.74298E-01,-7.21842E-02, 6.10804E-01,-1.80482E-02
 9.50912E+02, 6.04087E+00, 5.11284E-01, 8.59859E-01,-7.21967E-02, 5.89058E-01,-1.80543E-02
 9.50912E+02, 6.04087E+00, 5.11294E-01, 8.59859E-01,-7.21967E-02, 5.89058E-01,-1.80543E-02
 9.51516E+02, 6.04083E+00, 5.11292E-01, 8.52639E-01,-7.22070E-02, 5.81809E-01,-1.80560E-02
 9.52724E+02, 6.04070E+00, 5.11289E-01, 8.38195E-01,-7.22233E-02, 5.74560E-01,-1.80578E-02
 9.52724E+02, 6.04070E+00, 5.11289E-01, 8.38195E-01,-7.22233E-02, 5.74560E-01,-1.80578E-02
 9.53932E+02, 6.04050E+00, 5.11284E-01, 8.23748E-01,-7.22364E-02, 5.60063E-01,-1.80614E-02
 9.53932E+02, 6.04050E+00, 5.11284E-01, 8.23748E-01,-7.22364E-02, 5.60063E-01,-1.80614E-02
 9.55140E+02, 6.04023E+00, 5.11279E-01, 8.09299E-01,-7.22499E-02, 5.45565E-01,-1.80647E-02
 9.55140E+02, 6.04023E+00, 5.11279E-01, 8.09299E-01,-7.22499E-02, 5.45565E-01,-1.80647E-02
 9.56348E+02, 6.03988E+00, 5.11276E-01, 7.94847E-01,-7.22607E-02, 5.38317E-01,-1.80661E-02
 9.56348E+02, 6.03988E+00, 5.11262E-01, 7.94847E-01,-7.22607E-02, 5.23821E-01,-1.80691E-02
 9.57556E+02, 6.03942E+00, 5.11256E-01, 7.80393E-01,-7.22749E-02, 5.09326E-01,-1.80716E-02
 9.58160E+02, 6.03916E+00, 5.11253E-01, 7.73165E-01,-7.22807E-02, 5.02079E-01,-1.80729E-02
 9.58764E+02, 6.03888E+00, 5.11250E-01, 7.65936E-01,-7.22860E-02, 4.94832E-01,-1.80740E-02
 9.58764E+02, 6.03888E+00, 5.11259E-01, 7.65936E-01,-7.22860E-02, 4.94832E-01,-1.80740E-02
 9.59972E+02, 6.03831E+00, 5.11259E-01, 7.51478E-01,-7.22936E-02, 4.94832E-01,-1.80740E-02
 9.59972E+02, 6.03831E+00, 5.11244E-01, 7.51478E-01,-7.22936E-02, 4.80340E-01,-1.80764E-02
 9.61179E+02, 6.03766E+00, 5.11252E-01, 7.37018E-01,-7.23025E-02, 4.80340E-01,-1.80764E-02
